date,code,name,score,rank,penalty,avail_max,ind_ma_up,ind_macd_bull,ind_obv_up,rsi,거래대금_earned,거래대금_max,거래대금_avail,실적_earned,실적_max,실적_avail,밸류_earned,밸류_max,밸류_avail,수급_earned,수급_max,수급_avail,신고가_earned,신고가_max,신고가_avail,거래량증가_earned,거래량증가_max,거래량증가_avail,차트_earned,차트_max,차트_avail,누적등장_earned,누적등장_max,누적등장_avail,ret_5d,ret_10d
2026-07-24,099320,쎄트렉아이,38.8,123,0.0,85,0,1,0,41.9,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-18.3,3.94
2026-07-24,178320,서진시스템,38.7,124,0.0,75,0,1,0,39.5,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-15.38,-3.97
2026-07-24,108490,로보티즈,38.7,125,0.0,75,0,1,0,39.8,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-3.97,29.05
2026-07-24,247540,에코프로비엠,38.7,126,0.0,75,0,1,0,37.6,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-4.43,6.0
2026-07-24,161390,한국타이어앤테크놀로지,38.7,127,0.0,85,1,1,1,51.6,4,15,1,4.9,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,-4.11,-0.71
2026-07-24,036540,SFA반도체,38.7,128,0.0,75,0,1,0,38.1,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-4.51,8.63
2026-07-24,298020,효성티앤씨,38.6,129,0.0,85,0,1,1,55.6,4,15,1,8.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-4.05,8.88
2026-07-24,232140,와이씨,38.5,130,0.0,85,0,1,0,32.1,4,15,1,15.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-4.85,12.56
2026-07-24,034020,두산에너빌리티,38.2,131,0.0,85,0,1,0,39.6,12,15,1,6.5,20,1,1,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-6.93,10.82
2026-07-24,103140,풍산,37.8,132,0.0,85,0,1,1,52.9,4,15,1,5.1,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,4.25,26.79
2026-07-24,009420,한올바이오파마,37.6,133,0.0,85,0,0,0,39.9,4,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-6.87,22.1
2026-07-24,356860,티엘비,37.6,134,0.0,85,0,0,0,28.9,4,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-8.65,-0.35
2026-07-24,017960,한국카본,37.5,135,0.0,75,0,1,1,38.1,4,15,1,14.1,20,1,0,10,0,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-9.92,2.74
2026-07-24,003230,삼양식품,37.4,136,0.0,85,0,1,0,53.0,8,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,4,10,1,1.48,11.9
2026-07-24,002140,고려산업,37.3,137,0.0,75,0,1,1,64.1,8,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-9.4,-9.62
2026-07-24,006360,GS건설,37.1,138,0.0,75,0,1,1,52.3,8,15,1,6.8,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,-22.48,15.37
2026-07-24,139130,iM금융지주,37.1,139,0.0,85,0,1,0,54.8,4,15,1,10.5,20,1,10,10,1,0,15,0,4,10,1,0,10,1,3.0,10,1,0,10,1,-7.12,-5.37
2026-07-24,064820,케이프,37.1,140,0.0,85,0,1,1,52.3,0,15,1,5.5,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-17.03,-4.39
2026-07-24,486990,노타,36.9,141,0.0,75,0,1,1,48.2,4,15,1,10.7,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-7.66,7.96
2026-07-24,102940,코오롱생명과학,36.8,142,0.0,75,0,0,0,19.6,4,15,1,13.6,20,1,0,10,0,0,15,0,0,10,1,10,10,1,0.0,10,1,0,10,1,-17.06,-4.93
2026-07-24,005690,파미셀,36.5,143,0.0,85,0,1,0,38.6,0,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-4.34,10.48
2026-07-24,034220,LG디스플레이,36.4,144,0.0,75,0,1,0,36.4,8,15,1,14.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-6.02,1.43
2026-07-24,071970,HD현대마린엔진,36.4,145,0.0,85,0,1,1,54.4,4,15,1,10.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-26.85,-12.43
2026-07-24,004370,농심,36.4,146,0.0,85,0,1,1,57.3,4,15,1,4.9,20,1,8,10,1,0,15,0,4,10,1,4,10,1,6.0,10,1,0,10,1,4.22,8.03
2026-07-24,090460,비에이치,36.2,147,0.0,85,0,1,0,34.4,4,15,1,9.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-6.75,-4.02
2026-07-24,460860,동국제강,36.2,148,0.0,85,0,1,1,56.4,0,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-4.25,4.78
2026-07-24,033780,KT&G,36.1,149,0.0,85,0,1,1,56.5,8,15,1,4.7,20,1,8,10,1,0,15,0,4,10,1,0,10,1,6.0,10,1,0,10,1,-1.92,1.7
2026-07-24,454910,두산로보틱스,36.1,150,0.0,75,0,1,1,36.4,4,15,1,15.1,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-4.79,15.46
2026-07-24,033160,엠케이전자,36.0,151,0.0,75,0,1,0,38.5,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-1.5,21.35
2026-07-24,039030,이오테크닉스,35.9,152,0.0,85,0,0,0,35.6,4,15,1,12.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-0.84,19.6
2026-07-24,950160,코오롱티슈진,35.7,153,0.0,75,0,0,0,17.3,15,15,1,1.8,20,1,0,10,0,0,15,0,0,10,1,10,10,1,0.0,10,1,0,10,1,-13.33,28.87
2026-07-24,413630,씨피시스템,35.7,154,0.0,75,0,1,1,54.4,4,15,1,8.8,20,1,0,10,0,0,15,0,0,10,1,4,10,1,6.0,10,1,4,10,1,23.48,31.15
2026-07-24,126340,비나텍,35.5,155,0.0,85,0,1,0,39.5,0,15,1,17.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-9.16,13.34
2026-07-24,316140,우리금융지주,35.3,156,0.0,85,0,1,0,51.0,8,15,1,5.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,3.0,10,1,0,10,1,8.91,8.1
2026-07-24,018260,삼성에스디에스,35.3,157,0.0,75,0,1,1,53.0,8,15,1,5.5,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,-1.67,6.21
2026-07-24,003670,포스코퓨처엠,35.3,158,0.0,85,0,1,0,38.6,4,15,1,20.0,20,1,3,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-2.75,16.88
2026-07-24,166090,하나머티리얼즈,35.3,159,0.0,85,0,1,0,45.4,4,15,1,9.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-3.84,10.24
2026-07-24,326030,SK바이오팜,35.3,160,0.0,85,0,1,1,46.3,4,15,1,10.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-1.99,10.05
2026-07-24,002020,코오롱,35.3,161,0.0,85,0,0,0,26.7,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-10.81,4.25
2026-07-24,064260,다날,35.2,162,0.0,75,0,1,1,47.4,4,15,1,7.4,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,2,10,1,3.67,13.53
2026-07-24,007690,국도화학,35.2,163,0.0,85,1,1,0,58.7,0,15,1,9.9,20,1,3,10,1,0,15,0,0,10,1,10,10,1,7.0,10,1,0,10,1,-1.93,2.31
2026-07-24,095340,ISC,35.1,164,0.0,85,0,1,1,37.1,4,15,1,7.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,4,10,1,-3.71,5.57
2026-07-24,004090,한국석유,35.1,165,0.0,85,0,1,1,56.0,4,15,1,9.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-13.13,-10.72
2026-07-24,016360,삼성증권,34.8,166,0.0,85,0,0,0,42.4,8,15,1,7.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,4,10,1,-0.5,-7.08
2026-07-24,075580,세진중공업,34.7,167,0.0,85,0,1,0,45.1,4,15,1,9.5,20,1,3,10,1,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,-17.25,-5.31
2026-07-24,093370,후성,34.7,168,0.0,75,0,0,0,39.8,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-12.02,0.0
2026-07-24,171090,선익시스템,34.7,169,0.0,75,0,1,1,47.6,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,1.54,20.38
2026-07-24,003690,코리안리,34.7,170,0.0,85,1,1,1,58.1,0,15,1,5.5,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,-1.29,5.02
2026-07-24,058610,에스피지,34.6,171,0.0,85,0,1,1,44.5,4,15,1,6.4,20,1,5,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,4,10,1,32.12,50.0
2026-07-24,403870,HPSP,34.5,172,0.0,85,0,0,0,37.8,8,15,1,6.3,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-2.95,3.65
2026-07-24,060370,LS마린솔루션,34.4,173,0.0,85,0,1,0,56.2,0,15,1,16.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-14.03,3.43
2026-07-24,252990,샘씨엔에스,34.3,174,0.0,75,0,1,1,50.8,4,15,1,13.7,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-19.15,15.24
2026-07-24,071050,한국금융지주,34.2,175,0.0,85,0,0,0,43.9,8,15,1,9.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-3.05,-8.97
2026-07-24,010130,고려아연,34.1,176,0.0,85,0,1,1,48.1,4,15,1,9.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-7.07,14.88
2026-07-24,103590,일진전기,33.9,177,0.0,85,0,1,1,42.8,4,15,1,8.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-18.37,-1.73
2026-07-24,018880,한온시스템,33.9,178,0.0,85,0,1,0,43.3,4,15,1,13.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-6.51,6.51
2026-07-24,039860,나노엔텍,33.9,179,0.0,75,0,1,0,47.6,4,15,1,8.4,20,1,0,10,0,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,-7.81,7.15
2026-07-24,023160,태광,33.9,180,0.0,85,0,1,0,46.7,4,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-9.36,2.91
2026-07-24,015760,한국전력,33.7,181,0.0,75,0,1,0,46.1,8,15,1,7.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-1.69,0.85
2026-07-24,000150,두산,33.6,182,0.0,75,0,1,0,41.2,8,15,1,7.2,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-1.76,3.53
2026-07-24,039490,키움증권,33.6,183,0.0,85,0,0,0,41.0,8,15,1,6.6,20,1,10,10,1,0,15,0,0,10,1,4,10,1,0.0,10,1,0,10,1,-1.68,-0.34
2026-07-24,000990,DB하이텍,33.4,184,0.0,85,0,1,1,35.9,4,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-16.9,-8.1
2026-07-24,006260,LS,33.2,185,0.0,85,0,1,0,43.8,8,15,1,7.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-13.03,7.49
2026-07-24,051910,LG화학,33.2,186,0.0,85,0,1,0,41.4,4,15,1,13.2,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-0.39,7.34
2026-07-24,066970,엘앤에프,33.1,187,0.0,75,0,1,0,33.2,4,15,1,17.8,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-10.5,23.32
2026-07-24,000100,유한양행,32.7,188,0.0,85,0,1,1,56.3,4,15,1,8.8,20,1,5,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,-1.87,9.48
2026-07-24,012330,현대모비스,32.6,189,0.0,85,0,1,0,44.2,12,15,1,4.7,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-1.24,4.77
2026-07-24,003490,대한항공,32.5,190,0.0,75,0,0,0,43.0,8,15,1,9.4,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,1.77,5.5
2026-07-24,014970,삼륭물산,32.5,191,0.0,85,0,1,1,51.7,4,15,1,4.6,20,1,3,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-14.69,-4.02
2026-07-24,038110,에코플라스틱,32.4,192,0.0,85,0,1,0,43.4,0,15,1,4.5,20,1,10,10,1,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,-8.24,-0.25
2026-07-24,175330,JB금융지주,32.2,193,0.0,85,1,0,1,53.0,4,15,1,4.4,20,1,8,10,1,0,15,0,4,10,1,0,10,1,7.0,10,1,0,10,1,-1.67,6.51
2026-07-24,031980,피에스케이홀딩스,32.1,194,0.0,85,0,0,1,40.6,4,15,1,6.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,4,10,1,-7.65,-0.85
2026-07-24,120110,코오롱인더,32.1,195,0.0,85,0,1,0,41.6,4,15,1,10.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-10.19,9.53
2026-07-24,044340,위닉스,32.0,196,0.0,75,0,1,1,58.5,4,15,1,0.0,20,1,0,10,0,0,15,0,4,10,1,10,10,1,6.0,10,1,0,10,1,-1.63,-9.48
2026-07-24,054540,삼영엠텍,32.0,197,0.0,75,0,1,1,49.7,4,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-16.67,-3.03
2026-07-24,078590,휴림에이텍,32.0,198,0.0,75,0,1,1,75.0,4,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-37.45,-0.67
2026-07-24,064290,인텍플러스,32.0,199,0.0,75,0,0,0,36.4,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-9.51,-0.33
2026-07-24,122640,예스티,32.0,200,0.0,75,0,0,0,37.3,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-1.15,1.15
2026-07-27,010060,OCI홀딩스,72.9,1,0.0,85,0,1,1,45.8,12,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,7,10,1,-4.42,32.77
2026-07-27,010950,S-Oil,72.9,2,0.0,85,1,1,1,55.4,8,15,1,20.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,10,10,1,-10.78,3.81
2026-07-27,005930,삼성전자,68.2,3,0.0,85,0,0,1,42.5,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-5.71,-5.71
2026-07-27,005935,삼성전자우,68.2,4,0.0,85,0,0,1,45.3,15,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-1.0,0.22
2026-07-27,042660,한화오션,68.2,5,0.0,85,0,1,1,45.0,12,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-6.53,0.23
2026-07-27,052460,아이크래프트,66.8,6,5.0,85,1,1,1,78.1,4,15,1,20.0,20,1,10,10,1,0,15,0,7,10,1,10,10,1,10.0,10,1,0,10,1,17.42,58.37
2026-07-27,017670,SK텔레콤,66.2,7,0.0,85,0,1,1,58.3,15,15,1,8.3,20,1,10,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,10,10,1,-16.24,-12.16
2026-07-27,214450,파마리서치,65.5,8,0.0,85,1,1,1,60.8,8,15,1,7.7,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,10,10,1,0.54,12.7
2026-07-27,000660,SK하이닉스,64.0,9,0.0,75,0,0,1,42.3,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-13.71,-21.53
2026-07-27,207940,삼성바이오로직스,63.5,10,0.0,85,1,1,1,64.4,12,15,1,7.0,20,1,1,10,1,0,15,0,10,10,1,4,10,1,10.0,10,1,10,10,1,-7.9,4.14
2026-07-27,096770,SK이노베이션,63.5,11,0.0,85,0,1,1,53.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-7.46,6.34
2026-07-27,413630,씨피시스템,62.4,12,0.0,75,0,1,1,65.9,8,15,1,8.8,20,1,0,10,0,0,15,0,7,10,1,10,10,1,6.0,10,1,7,10,1,0.12,-2.71
2026-07-27,006400,삼성SDI,60.0,13,0.0,85,0,1,0,44.0,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-9.63,6.61
2026-07-27,475150,SK이터닉스,59.2,14,0.0,85,1,1,1,52.3,15,15,1,5.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,10,10,1,-18.48,-10.51
2026-07-27,396300,세아메카닉스,58.8,15,0.0,85,0,1,1,49.9,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,17.31,20.74
2026-07-27,402340,SK스퀘어,56.0,16,0.0,75,0,0,0,39.9,15,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-6.48,-13.78
2026-07-27,009830,한화솔루션,56.0,17,0.0,75,0,1,0,35.8,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-5.34,38.74
2026-07-27,196170,알테오젠,56.0,18,0.0,75,0,1,0,48.9,12,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,1.76,4.97
2026-07-27,322000,HD현대에너지솔루션,56.0,19,0.0,75,0,1,0,49.7,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,4,10,1,3.0,10,1,7,10,1,-11.28,-12.09
2026-07-27,036930,주성엔지니어링,55.6,20,0.0,85,0,0,1,41.8,12,15,1,12.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-14.74,8.34
2026-07-27,316140,우리금융지주,55.3,21,0.0,85,0,1,1,63.8,12,15,1,5.0,20,1,10,10,1,0,15,0,7,10,1,7,10,1,6.0,10,1,0,10,1,0.76,2.11
2026-07-27,004310,현대약품,55.3,22,0.0,85,0,1,1,46.3,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,-6.24,10.92
2026-07-27,483650,달바글로벌,54.9,23,0.0,85,1,1,1,65.3,8,15,1,7.7,20,1,10,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,4,10,1,-13.87,-5.2
2026-07-27,080220,제주반도체,54.8,24,0.0,85,0,0,1,43.2,8,15,1,18.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,7,10,1,-12.03,22.16
2026-07-27,240810,원익IPS,54.7,25,0.0,75,0,0,1,41.3,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-11.6,-1.23
2026-07-27,352820,하이브,54.1,26,0.0,85,0,1,1,57.2,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,-22.53,-19.87
2026-07-27,066570,LG전자,53.9,27,0.0,85,0,1,1,42.3,12,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-7.84,5.46
2026-07-27,010120,LS ELECTRIC,53.6,28,0.0,85,0,1,1,46.8,12,15,1,7.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-5.8,1.5
2026-07-27,099190,아이센스,53.3,29,0.0,75,0,1,1,64.5,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-4.46,9.37
2026-07-27,009540,HD한국조선해양,53.2,30,0.0,85,0,1,1,54.3,8,15,1,13.2,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-2.64,5.15
2026-07-27,086520,에코프로,53.2,31,0.0,85,0,1,1,41.9,8,15,1,13.2,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-3.97,12.03
2026-07-27,047040,대우건설,53.2,32,0.0,85,0,1,1,37.4,8,15,1,14.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,-12.38,14.1
2026-07-27,078930,GS,53.2,33,0.0,85,1,1,1,66.0,8,15,1,6.2,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,7,10,1,-7.64,6.44
2026-07-27,353200,대덕전자,52.9,34,0.0,85,0,0,0,40.6,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-11.61,-4.3
2026-07-27,042700,한미반도체,52.7,35,0.0,85,0,1,1,40.7,12,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-0.98,4.16
2026-07-27,006800,미래에셋증권,52.4,36,0.0,85,0,1,1,37.5,8,15,1,10.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-10.26,-4.18
2026-07-27,277810,레인보우로보틱스,51.9,37,0.0,75,0,1,1,45.6,8,15,1,17.9,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,2.8,7.62
2026-07-27,317400,자이에스앤디,51.8,38,0.0,85,1,1,1,67.5,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,-5.39,19.57
2026-07-27,298040,효성중공업,51.4,39,0.0,85,0,1,1,40.2,8,15,1,9.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-4.95,7.85
2026-07-27,373220,LG에너지솔루션,51.2,40,0.0,75,0,1,0,45.1,8,15,1,17.4,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,-5.11,6.46
2026-07-27,068270,셀트리온,50.9,41,0.0,85,0,1,1,53.5,8,15,1,11.3,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,1.96,17.8
2026-07-27,012450,한화에어로스페이스,50.8,42,0.0,85,0,1,0,40.3,12,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,10,10,1,2.22,22.14
2026-07-27,278470,에이피알,50.1,43,0.0,85,0,0,0,42.2,8,15,1,14.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,10,10,1,-4.65,8.74
2026-07-27,018260,삼성에스디에스,50.0,44,0.0,75,0,1,1,56.0,12,15,1,5.5,20,1,0,10,0,0,15,0,0,10,1,4,10,1,6.0,10,1,10,10,1,-6.67,8.97
2026-07-27,332570,PS일렉트로닉스,49.4,45,0.0,85,0,1,1,56.9,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,2,10,1,5.93,24.0
2026-07-27,089030,테크윙,49.3,46,0.0,75,0,1,1,43.8,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,7,10,1,3.93,7.3
2026-07-27,327260,RF머트리얼즈,49.3,47,0.0,75,0,0,1,31.0,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,-2.74,62.03
2026-07-27,181710,NHN,49.3,48,0.0,75,0,1,1,56.4,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-7.36,35.16
2026-07-27,171090,선익시스템,49.3,49,0.0,75,0,1,1,55.1,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-4.09,10.85
2026-07-27,003230,삼양식품,49.2,50,0.0,85,0,1,1,60.0,8,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,7,10,1,-5.66,2.79
2026-07-27,263800,데이타솔루션,48.2,51,0.0,85,1,0,1,51.8,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-15.9,4.09
2026-07-27,009150,삼성전기,48.1,52,0.0,85,0,0,0,40.9,15,15,1,8.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,7,10,1,-10.87,-4.75
2026-07-27,001440,대한전선,48.1,53,0.0,85,0,1,1,43.2,8,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-15.96,-0.7
2026-07-27,251970,펌텍코리아,48.1,54,0.0,85,1,1,1,66.3,4,15,1,4.9,20,1,8,10,1,0,15,0,10,10,1,4,10,1,10.0,10,1,0,10,1,-6.58,5.35
2026-07-27,267260,HD현대일렉트릭,47.8,55,0.0,85,0,1,1,41.1,8,15,1,6.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,10,10,1,-15.56,-7.28
2026-07-27,037070,파세코,47.5,56,0.0,85,0,0,1,52.1,8,15,1,10.4,20,1,8,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,7,10,1,1.39,-18.47
2026-07-27,064260,다날,47.2,57,0.0,75,0,1,1,51.6,8,15,1,7.4,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,4,10,1,-0.33,7.19
2026-07-27,098460,고영,47.1,58,0.0,85,0,1,1,47.4,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-0.18,18.63
2026-07-27,267270,HD건설기계,47.1,59,0.0,85,0,1,1,52.1,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-6.02,5.5
2026-07-27,043260,성호전자,47.1,60,0.0,85,0,1,1,36.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-9.37,12.51
